"196"	[["400", 4], ["467", 3], ["385", 3], ["294", 3], ["442", 2], ["406", 2], ["391", 2], ["379", 2], ["338", 2], ["331", 2], ["319", 2], ["303", 2], ["283", 2], ["271", 2], ["223", 2], ["211", 2], ["199", 2], ["496", 1], ["495", 1], ["491", 1], ["487", 1], ["486", 1], ["485", 1], ["481", 1], ["480", 1], ["473", 1], ["468", 1], ["465", 1], ["462", 1], ["460", 1], ["459", 1], ["455", 1], ["450", 1], ["446", 1], ["443", 1], ["441", 1], ["440", 1], ["432", 1], ["431", 1], ["427", 1], ["424", 1], ["423", 1], ["419", 1], ["416", 1], ["411", 1], ["395", 1], ["394", 1], ["393", 1], ["392", 1], ["389", 1], ["381", 1], ["380", 1], ["377", 1], ["363", 1], ["360", 1], ["358", 1], ["356", 1], ["348", 1], ["344", 1], ["343", 1], ["340", 1], ["335", 1], ["328", 1], ["327", 1], ["326", 1], ["325", 1], ["316", 1], ["305", 1], ["291", 1], ["286", 1], ["280", 1], ["278", 1], ["275", 1], ["274", 1], ["270", 1], ["267", 1], ["264", 1], ["261", 1], ["260", 1], ["259", 1], ["258", 1], ["257", 1], ["256", 1], ["255", 1], ["254", 1], ["248", 1], ["245", 1], ["241", 1], ["240", 1], ["239", 1], ["238", 1], ["237", 1], ["236", 1], ["231", 1], ["229", 1], ["228", 1], ["221", 1], ["220", 1], ["207", 1], ["206", 1], ["205", 1], ["204", 1], ["203", 1]]
"197"	[["438", 2], ["414", 2], ["319", 2], ["263", 2], ["245", 2], ["242", 2], ["241", 2], ["212", 2], ["206", 2], ["493", 1], ["490", 1], ["489", 1], ["486", 1], ["484", 1], ["482", 1], ["479", 1], ["476", 1], ["470", 1], ["463", 1], ["462", 1], ["454", 1], ["453", 1], ["450", 1], ["445", 1], ["444", 1], ["440", 1], ["439", 1], ["433", 1], ["426", 1], ["420", 1], ["417", 1], ["401", 1], ["394", 1], ["393", 1], ["391", 1], ["389", 1], ["384", 1], ["383", 1], ["382", 1], ["375", 1], ["360", 1], ["333", 1], ["326", 1], ["322", 1], ["320", 1], ["318", 1], ["311", 1], ["293", 1], ["289", 1], ["286", 1], ["272", 1], ["269", 1], ["267", 1], ["266", 1], ["257", 1], ["248", 1], ["243", 1], ["235", 1], ["229", 1], ["224", 1], ["220", 1], ["219", 1], ["217", 1], ["216", 1], ["205", 1], ["204", 1], ["198", 1]]
"198"	[["496", 3], ["486", 3], ["233", 3], ["209", 3], ["470", 2], ["460", 2], ["438", 2], ["367", 2], ["353", 2], ["348", 2], ["318", 2], ["313", 2], ["312", 2], ["248", 2], ["216", 2], ["498", 1], ["488", 1], ["487", 1], ["485", 1], ["477", 1], ["473", 1], ["472", 1], ["463", 1], ["461", 1], ["453", 1], ["451", 1], ["446", 1], ["445", 1], ["440", 1], ["433", 1], ["431", 1], ["429", 1], ["427", 1], ["416", 1], ["377", 1], ["371", 1], ["366", 1], ["363", 1], ["352", 1], ["343", 1], ["342", 1], ["332", 1], ["331", 1], ["328", 1], ["326", 1], ["322", 1], ["314", 1], ["310", 1], ["302", 1], ["298", 1], ["285", 1], ["277", 1], ["269", 1], ["259", 1], ["253", 1], ["245", 1], ["242", 1], ["241", 1], ["239", 1], ["231", 1], ["230", 1], ["221", 1], ["211", 1], ["210", 1], ["204", 1], ["201", 1]]
"199"	[["442", 4], ["462", 3], ["375", 3], ["319", 3], ["461", 2], ["456", 2], ["446", 2], ["439", 2], ["438", 2], ["431", 2], ["406", 2], ["391", 2], ["363", 2], ["338", 2], ["271", 2], ["270", 2], ["264", 2], ["262", 2], ["253", 2], ["250", 2], ["231", 2], ["223", 2], ["498", 1], ["496", 1], ["495", 1], ["490", 1], ["489", 1], ["486", 1], ["481", 1], ["477", 1], ["473", 1], ["469", 1], ["466", 1], ["459", 1], ["458", 1], ["455", 1], ["444", 1], ["432", 1], ["430", 1], ["429", 1], ["423", 1], ["420", 1], ["416", 1], ["415", 1], ["414", 1], ["398", 1], ["396", 1], ["385", 1], ["380", 1], ["374", 1], ["373", 1], ["372", 1], ["370", 1], ["369", 1], ["364", 1], ["359", 1], ["351", 1], ["346", 1], ["344", 1], ["342", 1], ["333", 1], ["332", 1], ["330", 1], ["329", 1], ["327", 1], ["324", 1], ["320", 1], ["313", 1], ["310", 1], ["306", 1], ["303", 1], ["302", 1], ["298", 1], ["296", 1], ["294", 1], ["293", 1], ["274", 1], ["269", 1], ["268", 1], ["265", 1], ["260", 1], ["259", 1], ["254", 1], ["252", 1], ["251", 1], ["248", 1], ["246", 1], ["244", 1], ["236", 1], ["234", 1], ["221", 1], ["218", 1], ["213", 1], ["211", 1], ["207", 1], ["205", 1], ["204", 1], ["203", 1]]
"200"	[["405", 3], ["355", 3], ["227", 3], ["466", 2], ["449", 2], ["418", 2], ["345", 2], ["318", 2], ["295", 2], ["289", 2], ["276", 2], ["267", 2], ["257", 2], ["220", 2], ["213", 2], ["499", 1], ["475", 1], ["474", 1], ["469", 1], ["462", 1], ["456", 1], ["455", 1], ["452", 1], ["450", 1], ["448", 1], ["446", 1], ["441", 1], ["432", 1], ["423", 1], ["417", 1], ["413", 1], ["410", 1], ["401", 1], ["399", 1], ["395", 1], ["389", 1], ["388", 1], ["387", 1], ["377", 1], ["374", 1], ["371", 1], ["368", 1], ["367", 1], ["366", 1], ["362", 1], ["361", 1], ["359", 1], ["357", 1], ["351", 1], ["347", 1], ["341", 1], ["338", 1], ["328", 1], ["327", 1], ["317", 1], ["313", 1], ["309", 1], ["308", 1], ["307", 1], ["300", 1], ["299", 1], ["291", 1], ["290", 1], ["283", 1], ["281", 1], ["278", 1], ["274", 1], ["270", 1], ["262", 1], ["259", 1], ["258", 1], ["254", 1], ["242", 1], ["240", 1], ["238", 1], ["232", 1], ["231", 1], ["223", 1], ["222", 1], ["216", 1], ["212", 1], ["209", 1], ["203", 1]]
"201"	[["228", 3], ["489", 2], ["477", 2], ["464", 2], ["459", 2], ["447", 2], ["440", 2], ["437", 2], ["388", 2], ["371", 2], ["367", 2], ["331", 2], ["314", 2], ["309", 2], ["253", 2], ["212", 2], ["210", 2], ["497", 1], ["496", 1], ["488", 1], ["486", 1], ["485", 1], ["484", 1], ["483", 1], ["481", 1], ["480", 1], ["457", 1], ["454", 1], ["453", 1], ["443", 1], ["441", 1], ["434", 1], ["423", 1], ["422", 1], ["417", 1], ["412", 1], ["410", 1], ["407", 1], ["403", 1], ["398", 1], ["394", 1], ["392", 1], ["389", 1], ["385", 1], ["380", 1], ["379", 1], ["370", 1], ["366", 1], ["363", 1], ["362", 1], ["358", 1], ["354", 1], ["346", 1], ["345", 1], ["343", 1], ["340", 1], ["330", 1], ["328", 1], ["327", 1], ["324", 1], ["316", 1], ["315", 1], ["306", 1], ["303", 1], ["297", 1], ["294", 1], ["292", 1], ["288", 1], ["287", 1], ["284", 1], ["278", 1], ["274", 1], ["266", 1], ["260", 1], ["256", 1], ["251", 1], ["248", 1], ["247", 1], ["243", 1], ["239", 1], ["235", 1], ["233", 1], ["231", 1], ["230", 1], ["226", 1], ["225", 1], ["224", 1], ["218", 1], ["217", 1], ["215", 1]]
"202"	[["436", 2], ["354", 2], ["328", 2], ["255", 2], ["243", 2], ["493", 1], ["492", 1], ["490", 1], ["480", 1], ["479", 1], ["464", 1], ["463", 1], ["461", 1], ["451", 1], ["450", 1], ["445", 1], ["444", 1], ["441", 1], ["435", 1], ["432", 1], ["431", 1], ["428", 1], ["425", 1], ["424", 1], ["421", 1], ["409", 1], ["408", 1], ["398", 1], ["396", 1], ["375", 1], ["373", 1], ["352", 1], ["350", 1], ["341", 1], ["337", 1], ["334", 1], ["327", 1], ["321", 1], ["318", 1], ["307", 1], ["304", 1], ["278", 1], ["261", 1], ["247", 1], ["228", 1], ["225", 1], ["221", 1], ["220", 1], ["211", 1], ["209", 1], ["208", 1], ["204", 1]]
"203"	[["461", 3], ["234", 3], ["472", 2], ["374", 2], ["358", 2], ["357", 2], ["353", 2], ["341", 2], ["319", 2], ["308", 2], ["294", 2], ["289", 2], ["251", 2], ["250", 2], ["242", 2], ["226", 2], ["220", 2], ["496", 1], ["489", 1], ["488", 1], ["464", 1], ["457", 1], ["452", 1], ["448", 1], ["447", 1], ["442", 1], ["438", 1], ["437", 1], ["435", 1], ["432", 1], ["431", 1], ["429", 1], ["427", 1], ["426", 1], ["425", 1], ["422", 1], ["418", 1], ["415", 1], ["411", 1], ["403", 1], ["402", 1], ["401", 1], ["396", 1], ["395", 1], ["391", 1], ["385", 1], ["378", 1], ["370", 1], ["368", 1], ["361", 1], ["359", 1], ["351", 1], ["345", 1], ["344", 1], ["331", 1], ["324", 1], ["315", 1], ["312", 1], ["306", 1], ["303", 1], ["291", 1], ["290", 1], ["276", 1], ["273", 1], ["268", 1], ["267", 1], ["256", 1], ["252", 1], ["246", 1], ["245", 1], ["237", 1], ["232", 1], ["231", 1], ["229", 1], ["219", 1], ["217", 1], ["216", 1], ["213", 1], ["212", 1], ["211", 1], ["210", 1], ["209", 1], ["208", 1]]
"204"	[["441", 3], ["248", 3], ["485", 2], ["477", 2], ["438", 2], ["400", 2], ["367", 2], ["281", 2], ["267", 2], ["222", 2], ["218", 2], ["210", 2], ["499", 1], ["495", 1], ["489", 1], ["487", 1], ["486", 1], ["475", 1], ["473", 1], ["467", 1], ["464", 1], ["462", 1], ["461", 1], ["446", 1], ["443", 1], ["442", 1], ["440", 1], ["433", 1], ["432", 1], ["426", 1], ["421", 1], ["418", 1], ["415", 1], ["408", 1], ["406", 1], ["396", 1], ["394", 1], ["389", 1], ["382", 1], ["379", 1], ["371", 1], ["355", 1], ["340", 1], ["339", 1], ["338", 1], ["337", 1], ["336", 1], ["330", 1], ["326", 1], ["322", 1], ["320", 1], ["319", 1], ["318", 1], ["316", 1], ["310", 1], ["305", 1], ["302", 1], ["300", 1], ["299", 1], ["297", 1], ["285", 1], ["274", 1], ["271", 1], ["270", 1], ["269", 1], ["264", 1], ["260", 1], ["255", 1], ["254", 1], ["249", 1], ["233", 1], ["229", 1], ["226", 1], ["225", 1], ["216", 1], ["209", 1], ["206", 1]]
"205"	[["489", 3], ["468", 3], ["373", 3], ["362", 3], ["348", 3], ["280", 3], ["231", 3], ["490", 2], ["481", 2], ["476", 2], ["463", 2], ["432", 2], ["407", 2], ["376", 2], ["360", 2], ["356", 2], ["355", 2], ["335", 2], ["321", 2], ["319", 2], ["293", 2], ["236", 2], ["217", 2], ["215", 2], ["498", 1], ["494", 1], ["482", 1], ["474", 1], ["473", 1], ["470", 1], ["467", 1], ["465", 1], ["464", 1], ["462", 1], ["460", 1], ["449", 1], ["448", 1], ["444", 1], ["442", 1], ["439", 1], ["437", 1], ["430", 1], ["428", 1], ["427", 1], ["426", 1], ["416", 1], ["414", 1], ["410", 1], ["399", 1], ["397", 1], ["395", 1], ["394", 1], ["390", 1], ["382", 1], ["381", 1], ["380", 1], ["379", 1], ["375", 1], ["370", 1], ["365", 1], ["361", 1], ["358", 1], ["342", 1], ["339", 1], ["334", 1], ["333", 1], ["325", 1], ["322", 1], ["316", 1], ["311", 1], ["310", 1], ["306", 1], ["305", 1], ["303", 1], ["294", 1], ["291", 1], ["287", 1], ["279", 1], ["276", 1], ["271", 1], ["263", 1], ["259", 1], ["253", 1], ["245", 1], ["241", 1], ["235", 1], ["232", 1], ["230", 1], ["228", 1], ["206", 1], ["205", 1]]
"206"	[["439", 2], ["426", 2], ["375", 2], ["348", 2], ["229", 2], ["489", 1], ["486", 1], ["476", 1], ["467", 1], ["465", 1], ["463", 1], ["453", 1], ["444", 1], ["441", 1], ["438", 1], ["435", 1], ["421", 1], ["416", 1], ["414", 1], ["406", 1], ["399", 1], ["396", 1], ["395", 1], ["394", 1], ["382", 1], ["381", 1], ["379", 1], ["365", 1], ["360", 1], ["354", 1], ["339", 1], ["334", 1], ["324", 1], ["319", 1], ["311", 1], ["305", 1], ["299", 1], ["298", 1], ["297", 1], ["288", 1], ["286", 1], ["275", 1], ["268", 1], ["266", 1], ["263", 1], ["261", 1], ["260", 1], ["244", 1], ["242", 1], ["241", 1], ["240", 1], ["234", 1], ["230", 1], ["228", 1], ["225", 1], ["218", 1], ["217", 1]]
"207"	[["490", 3], ["432", 3], ["400", 3], ["326", 3], ["255", 3], ["219", 3], ["463", 2], ["424", 2], ["422", 2], ["412", 2], ["391", 2], ["361", 2], ["355", 2], ["353", 2], ["345", 2], ["259", 2], ["253", 2], ["237", 2], ["214", 2], ["213", 2], ["211", 2], ["209", 2], ["492", 1], ["487", 1], ["484", 1], ["476", 1], ["475", 1], ["473", 1], ["466", 1], ["465", 1], ["460", 1], ["454", 1], ["446", 1], ["443", 1], ["440", 1], ["436", 1], ["429", 1], ["425", 1], ["423", 1], ["420", 1], ["417", 1], ["395", 1], ["382", 1], ["381", 1], ["380", 1], ["374", 1], ["372", 1], ["369", 1], ["365", 1], ["359", 1], ["356", 1], ["350", 1], ["349", 1], ["347", 1], ["338", 1], ["337", 1], ["335", 1], ["333", 1], ["328", 1], ["319", 1], ["316", 1], ["302", 1], ["298", 1], ["296", 1], ["294", 1], ["289", 1], ["286", 1], ["284", 1], ["283", 1], ["279", 1], ["278", 1], ["277", 1], ["276", 1], ["256", 1], ["248", 1], ["243", 1], ["238", 1], ["236", 1], ["234", 1], ["233", 1], ["232", 1], ["231", 1], ["212", 1], ["208", 1], ["207", 1]]
"208"	[["473", 3], ["496", 2], ["495", 2], ["492", 2], ["453", 2], ["426", 2], ["420", 2], ["417", 2], ["388", 2], ["364", 2], ["359", 2], ["353", 2], ["348", 2], ["306", 2], ["262", 2], ["214", 2], ["499", 1], ["491", 1], ["490", 1], ["481", 1], ["476", 1], ["474", 1], ["467", 1], ["466", 1], ["461", 1], ["458", 1], ["456", 1], ["451", 1], ["444", 1], ["441", 1], ["440", 1], ["438", 1], ["436", 1], ["428", 1], ["427", 1], ["418", 1], ["414", 1], ["402", 1], ["401", 1], ["396", 1], ["395", 1], ["394", 1], ["381", 1], ["362", 1], ["361", 1], ["357", 1], ["339", 1], ["338", 1], ["329", 1], ["328", 1], ["321", 1], ["316", 1], ["315", 1], ["313", 1], ["309", 1], ["302", 1], ["299", 1], ["293", 1], ["291", 1], ["290", 1], ["289", 1], ["288", 1], ["282", 1], ["275", 1], ["260", 1], ["258", 1], ["248", 1], ["240", 1], ["239", 1], ["238", 1], ["236", 1], ["234", 1], ["233", 1], ["232", 1], ["227", 1], ["224", 1], ["223", 1], ["220", 1], ["219", 1], ["216", 1], ["212", 1], ["211", 1], ["210", 1], ["209", 1]]
